time	gasCraMean(2)	gasCraStd(3)	gasTotalMean(4)	gasTotalStd(5)	craMean(6)	craStd(7)	totKitty(8)	avgKitty(9)	minKitty(10)	maxKitty(11)	stdKitty(12)
4800	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
4860	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
4920	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
4980	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
5040	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
5100	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
5160	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
5220	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
5280	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
5340	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
5400	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
5460	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
5520	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
5580	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
5640	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
5700	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
5760	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
5820	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
5880	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
5940	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
6000	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
6060	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
6120	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
6180	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
6240	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
6300	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
6360	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
6420	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
6480	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
6540	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
6600	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
6660	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
6720	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
6780	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
6840	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
6900	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
6960	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
7020	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
7080	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
7140	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
7200	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
7260	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
7320	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
7380	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
7440	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
7500	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
7560	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
7620	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
7680	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
7740	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
7800	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
7860	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
7920	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
7980	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
8040	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
8100	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
8160	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
8220	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
8280	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
8340	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
8400	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
8460	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
8520	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
8580	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
8640	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
8700	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
8760	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
8820	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
8880	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
8940	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
9000	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
9060	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
9120	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
9180	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
9240	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
9300	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
9360	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
9420	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
9480	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
9540	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
9600	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
9660	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
9720	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
9780	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
9840	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
9900	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
9960	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
10020	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
10080	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
10140	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
10200	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
10260	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
10320	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
10380	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
10440	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
10500	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
10560	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
10620	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
10680	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
10740	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
10800	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
10860	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
10920	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
10980	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
11040	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
11100	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
11160	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
11220	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
11280	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
11340	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
11400	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
11460	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
11520	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
11580	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
11640	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
11700	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
11760	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
11820	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
11880	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
11940	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
12000	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
12060	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
12120	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
12180	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
12240	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
12300	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
12360	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
12420	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
12480	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
12540	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
12600	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
12660	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
12720	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
12780	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
12840	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
12900	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
12960	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
13020	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
13080	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
13140	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
13200	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
13260	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
13320	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
13380	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
13440	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
13500	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
13560	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
13620	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
13680	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
13740	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
13800	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
13860	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
13920	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
13980	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
14040	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
14100	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
14160	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
14220	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
14280	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
14340	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
14400	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
14460	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
14520	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
14580	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
14640	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
14700	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
14760	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
14820	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
14880	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
14940	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
15000	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
15060	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
15120	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
15180	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
15240	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
15300	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
15360	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
15420	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
15480	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
15540	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
15600	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
15660	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
15720	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
15780	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
15840	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
15900	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
15960	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
16020	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
16080	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
16140	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
16200	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
16260	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
16320	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
16380	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
16440	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
16500	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
16560	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
16620	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
16680	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
16740	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
16800	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
16860	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
16920	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
16980	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
17040	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
17100	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
17160	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
17220	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
17280	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
17340	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
17400	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
17460	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
17520	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
17580	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
17640	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
17700	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
17760	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
17820	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
17880	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
17940	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
18000	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
18060	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
18120	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
18180	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
18240	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
18300	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
18360	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
18420	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
18480	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
18540	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
18600	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
18660	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
18720	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
18780	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
18840	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
18900	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
18960	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
19020	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
19080	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
19140	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
19200	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
19260	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
19320	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
19380	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
19440	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
19500	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
19560	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
19620	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
19680	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
19740	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
19800	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
19860	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
19920	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
19980	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
20040	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
20100	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
20160	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
20220	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
20280	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
20340	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
20400	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
20460	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
20520	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
20580	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
20640	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
20700	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
20760	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
20820	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
20880	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
20940	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
21000	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
21060	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
21120	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
21180	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
21240	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
21300	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
21360	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
21420	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
21480	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
21540	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
21600	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
21660	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
21720	0.0	0.0	0.0	0.0	93.4	12.2245654319489	467	93.4	81	111	12.2245654319489
