time	gasInitializeMean(2)	gasInitializeStd(3)	gasMintMean(4)	gasMintStd(5)	gasTotalMean(6)	gasTotalStd(7)	mintMean(8)	mintStd(9)	initializeMean(10)	initializeStd(11)	totPool(12)	avgPool(13)	minPool(14)	maxPool(15)	stdPool(16)
131880	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	131940.0	0.0	0	0.0	0	0	0.0
131940	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	132000.0	0.0	0	0.0	0	0	0.0
132000	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	132060.0	0.0	0	0.0	0	0	0.0
132060	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	132120.0	0.0	0	0.0	0	0	0.0
132120	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	132180.0	0.0	0	0.0	0	0	0.0
132180	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	132240.0	0.0	0	0.0	0	0	0.0
132240	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	132300.0	0.0	0	0.0	0	0	0.0
132300	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	132360.0	0.0	0	0.0	0	0	0.0
132360	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	132420.0	0.0	0	0.0	0	0	0.0
132420	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	132480.0	0.0	0	0.0	0	0	0.0
132480	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	132540.0	0.0	0	0.0	0	0	0.0
132540	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	132600.0	0.0	0	0.0	0	0	0.0
132600	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	132660.0	0.0	0	0.0	0	0	0.0
132660	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	132720.0	0.0	0	0.0	0	0	0.0
132720	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	132780.0	0.0	0	0.0	0	0	0.0
132780	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	132840.0	0.0	0	0.0	0	0	0.0
132840	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	132900.0	0.0	0	0.0	0	0	0.0
132900	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	132960.0	0.0	0	0.0	0	0	0.0
132960	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	133020.0	0.0	0	0.0	0	0	0.0
133020	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	133080.0	0.0	0	0.0	0	0	0.0
133080	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	133140.0	0.0	0	0.0	0	0	0.0
133140	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	133200.0	0.0	0	0.0	0	0	0.0
133200	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	133260.0	0.0	0	0.0	0	0	0.0
133260	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	133320.0	0.0	0	0.0	0	0	0.0
133320	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	133380.0	0.0	0	0.0	0	0	0.0
133380	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	133440.0	0.0	0	0.0	0	0	0.0
133440	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	133500.0	0.0	0	0.0	0	0	0.0
133500	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	133560.0	0.0	0	0.0	0	0	0.0
133560	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	133620.0	0.0	0	0.0	0	0	0.0
133620	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	133680.0	0.0	0	0.0	0	0	0.0
133680	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	133740.0	0.0	0	0.0	0	0	0.0
133740	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	133800.0	0.0	0	0.0	0	0	0.0
133800	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	133860.0	0.0	0	0.0	0	0	0.0
133860	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	133920.0	0.0	0	0.0	0	0	0.0
133920	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	133980.0	0.0	0	0.0	0	0	0.0
133980	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	134040.0	0.0	0	0.0	0	0	0.0
134040	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	134100.0	0.0	0	0.0	0	0	0.0
134100	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	134160.0	0.0	0	0.0	0	0	0.0
134160	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	134220.0	0.0	0	0.0	0	0	0.0
134220	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	134280.0	0.0	0	0.0	0	0	0.0
134280	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	134340.0	0.0	0	0.0	0	0	0.0
134340	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	134400.0	0.0	0	0.0	0	0	0.0
134400	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	134460.0	0.0	0	0.0	0	0	0.0
134460	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	134520.0	0.0	0	0.0	0	0	0.0
134520	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	134580.0	0.0	0	0.0	0	0	0.0
134580	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	134640.0	0.0	0	0.0	0	0	0.0
134640	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	134700.0	0.0	0	0.0	0	0	0.0
134700	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	134760.0	0.0	0	0.0	0	0	0.0
134760	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	134820.0	0.0	0	0.0	0	0	0.0
134820	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	134880.0	0.0	0	0.0	0	0	0.0
134880	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	134940.0	0.0	0	0.0	0	0	0.0
134940	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	135000.0	0.0	0	0.0	0	0	0.0
135000	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	135060.0	0.0	0	0.0	0	0	0.0
135060	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	135120.0	0.0	0	0.0	0	0	0.0
135120	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	135180.0	0.0	0	0.0	0	0	0.0
135180	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	135240.0	0.0	0	0.0	0	0	0.0
135240	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	135300.0	0.0	0	0.0	0	0	0.0
135300	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	135360.0	0.0	0	0.0	0	0	0.0
135360	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	135420.0	0.0	0	0.0	0	0	0.0
135420	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	135480.0	0.0	0	0.0	0	0	0.0
135480	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	135540.0	0.0	0	0.0	0	0	0.0
135540	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	135600.0	0.0	0	0.0	0	0	0.0
135600	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	135660.0	0.0	0	0.0	0	0	0.0
135660	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	135720.0	0.0	0	0.0	0	0	0.0
135720	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	135780.0	0.0	0	0.0	0	0	0.0
135780	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	135840.0	0.0	0	0.0	0	0	0.0
135840	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	135900.0	0.0	0	0.0	0	0	0.0
135900	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	135960.0	0.0	0	0.0	0	0	0.0
135960	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	136020.0	0.0	0	0.0	0	0	0.0
136020	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	136080.0	0.0	0	0.0	0	0	0.0
136080	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	136140.0	0.0	0	0.0	0	0	0.0
136140	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	136200.0	0.0	0	0.0	0	0	0.0
136200	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	136260.0	0.0	0	0.0	0	0	0.0
136260	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	136320.0	0.0	0	0.0	0	0	0.0
136320	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	136380.0	0.0	0	0.0	0	0	0.0
136380	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	136440.0	0.0	0	0.0	0	0	0.0
136440	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	136500.0	0.0	0	0.0	0	0	0.0
136500	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	136560.0	0.0	0	0.0	0	0	0.0
136560	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	136620.0	0.0	0	0.0	0	0	0.0
136620	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	136680.0	0.0	0	0.0	0	0	0.0
136680	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	136740.0	0.0	0	0.0	0	0	0.0
136740	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	136800.0	0.0	0	0.0	0	0	0.0
136800	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	136860.0	0.0	0	0.0	0	0	0.0
136860	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	136920.0	0.0	0	0.0	0	0	0.0
136920	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	136980.0	0.0	0	0.0	0	0	0.0
136980	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	137040.0	0.0	0	0.0	0	0	0.0
137040	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	137100.0	0.0	0	0.0	0	0	0.0
137100	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	137160.0	0.0	0	0.0	0	0	0.0
137160	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	137220.0	0.0	0	0.0	0	0	0.0
137220	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	137280.0	0.0	0	0.0	0	0	0.0
137280	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	137340.0	0.0	0	0.0	0	0	0.0
137340	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	137400.0	0.0	0	0.0	0	0	0.0
137400	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	137460.0	0.0	0	0.0	0	0	0.0
137460	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	137520.0	0.0	0	0.0	0	0	0.0
137520	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	137580.0	0.0	0	0.0	0	0	0.0
137580	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	137640.0	0.0	0	0.0	0	0	0.0
137640	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	137700.0	0.0	0	0.0	0	0	0.0
137700	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	137760.0	0.0	0	0.0	0	0	0.0
137760	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	137820.0	0.0	0	0.0	0	0	0.0
137820	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	137880.0	0.0	0	0.0	0	0	0.0
137880	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	137940.0	0.0	0	0.0	0	0	0.0
137940	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	138000.0	0.0	0	0.0	0	0	0.0
138000	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	138060.0	0.0	0	0.0	0	0	0.0
138060	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	138120.0	0.0	0	0.0	0	0	0.0
138120	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	138180.0	0.0	0	0.0	0	0	0.0
138180	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	138240.0	0.0	0	0.0	0	0	0.0
138240	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	138300.0	0.0	0	0.0	0	0	0.0
138300	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	138360.0	0.0	0	0.0	0	0	0.0
138360	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	138420.0	0.0	0	0.0	0	0	0.0
138420	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	138480.0	0.0	0	0.0	0	0	0.0
138480	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	138540.0	0.0	0	0.0	0	0	0.0
138540	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	138600.0	0.0	0	0.0	0	0	0.0
138600	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	138660.0	0.0	0	0.0	0	0	0.0
138660	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	138720.0	0.0	0	0.0	0	0	0.0
138720	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	138780.0	0.0	0	0.0	0	0	0.0
138780	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	138840.0	0.0	0	0.0	0	0	0.0
138840	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	138900.0	0.0	0	0.0	0	0	0.0
138900	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	138960.0	0.0	0	0.0	0	0	0.0
138960	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	139020.0	0.0	0	0.0	0	0	0.0
139020	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	139080.0	0.0	0	0.0	0	0	0.0
139080	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	139140.0	0.0	0	0.0	0	0	0.0
139140	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	139200.0	0.0	0	0.0	0	0	0.0
139200	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	139260.0	0.0	0	0.0	0	0	0.0
139260	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	139320.0	0.0	0	0.0	0	0	0.0
139320	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	139380.0	0.0	0	0.0	0	0	0.0
139380	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	139440.0	0.0	0	0.0	0	0	0.0
139440	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	139500.0	0.0	0	0.0	0	0	0.0
139500	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	139560.0	0.0	0	0.0	0	0	0.0
139560	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	139620.0	0.0	0	0.0	0	0	0.0
139620	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	139680.0	0.0	0	0.0	0	0	0.0
139680	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	139740.0	0.0	0	0.0	0	0	0.0
139740	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	139800.0	0.0	0	0.0	0	0	0.0
139800	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	139860.0	0.0	0	0.0	0	0	0.0
139860	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	139920.0	0.0	0	0.0	0	0	0.0
139920	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	139980.0	0.0	0	0.0	0	0	0.0
139980	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	140040.0	0.0	0	0.0	0	0	0.0
140040	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	140100.0	0.0	0	0.0	0	0	0.0
140100	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	140160.0	0.0	0	0.0	0	0	0.0
140160	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	140220.0	0.0	0	0.0	0	0	0.0
140220	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	140280.0	0.0	0	0.0	0	0	0.0
140280	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	140340.0	0.0	0	0.0	0	0	0.0
140340	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	140400.0	0.0	0	0.0	0	0	0.0
140400	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	140460.0	0.0	0	0.0	0	0	0.0
140460	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	140520.0	0.0	0	0.0	0	0	0.0
140520	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	140580.0	0.0	0	0.0	0	0	0.0
140580	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	140640.0	0.0	0	0.0	0	0	0.0
140640	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	140700.0	0.0	0	0.0	0	0	0.0
140700	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	140760.0	0.0	0	0.0	0	0	0.0
140760	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	140820.0	0.0	0	0.0	0	0	0.0
140820	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	140880.0	0.0	0	0.0	0	0	0.0
140880	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	140940.0	0.0	0	0.0	0	0	0.0
140940	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	141000.0	0.0	0	0.0	0	0	0.0
141000	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	141060.0	0.0	0	0.0	0	0	0.0
141060	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	141120.0	0.0	0	0.0	0	0	0.0
141120	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	141180.0	0.0	0	0.0	0	0	0.0
141180	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	141240.0	0.0	0	0.0	0	0	0.0
141240	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	141300.0	0.0	0	0.0	0	0	0.0
141300	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	141360.0	0.0	0	0.0	0	0	0.0
141360	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	141420.0	0.0	0	0.0	0	0	0.0
141420	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	141480.0	0.0	0	0.0	0	0	0.0
141480	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	141540.0	0.0	0	0.0	0	0	0.0
141540	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	141600.0	0.0	0	0.0	0	0	0.0
141600	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	141660.0	0.0	0	0.0	0	0	0.0
141660	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	141720.0	0.0	0	0.0	0	0	0.0
141720	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	141780.0	0.0	0	0.0	0	0	0.0
141780	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	141840.0	0.0	0	0.0	0	0	0.0
141840	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	141900.0	0.0	0	0.0	0	0	0.0
141900	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	141960.0	0.0	0	0.0	0	0	0.0
141960	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	142020.0	0.0	0	0.0	0	0	0.0
142020	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	142080.0	0.0	0	0.0	0	0	0.0
142080	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	142140.0	0.0	0	0.0	0	0	0.0
142140	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	142200.0	0.0	0	0.0	0	0	0.0
142200	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	142260.0	0.0	0	0.0	0	0	0.0
142260	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	142320.0	0.0	0	0.0	0	0	0.0
142320	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	142380.0	0.0	0	0.0	0	0	0.0
142380	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	142440.0	0.0	0	0.0	0	0	0.0
142440	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	142500.0	0.0	0	0.0	0	0	0.0
142500	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	142560.0	0.0	0	0.0	0	0	0.0
142560	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	142620.0	0.0	0	0.0	0	0	0.0
142620	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	142680.0	0.0	0	0.0	0	0	0.0
142680	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	142740.0	0.0	0	0.0	0	0	0.0
142740	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	142800.0	0.0	0	0.0	0	0	0.0
142800	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	142860.0	0.0	0	0.0	0	0	0.0
142860	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	142920.0	0.0	0	0.0	0	0	0.0
142920	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	142980.0	0.0	0	0.0	0	0	0.0
142980	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	143040.0	0.0	0	0.0	0	0	0.0
143040	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	143100.0	0.0	0	0.0	0	0	0.0
143100	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	143160.0	0.0	0	0.0	0	0	0.0
143160	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	143220.0	0.0	0	0.0	0	0	0.0
143220	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	143280.0	0.0	0	0.0	0	0	0.0
143280	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	143340.0	0.0	0	0.0	0	0	0.0
143340	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	143400.0	0.0	0	0.0	0	0	0.0
143400	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	143460.0	0.0	0	0.0	0	0	0.0
143460	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	143520.0	0.0	0	0.0	0	0	0.0
143520	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	143580.0	0.0	0	0.0	0	0	0.0
143580	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	143640.0	0.0	0	0.0	0	0	0.0
143640	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	143700.0	0.0	0	0.0	0	0	0.0
143700	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	143760.0	0.0	0	0.0	0	0	0.0
143760	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	143820.0	0.0	0	0.0	0	0	0.0
143820	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	143880.0	0.0	0	0.0	0	0	0.0
143880	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	143940.0	0.0	0	0.0	0	0	0.0
143940	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	144000.0	0.0	0	0.0	0	0	0.0
144000	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	144060.0	0.0	0	0.0	0	0	0.0
144060	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	144120.0	0.0	0	0.0	0	0	0.0
144120	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	144180.0	0.0	0	0.0	0	0	0.0
144180	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	144240.0	0.0	0	0.0	0	0	0.0
144240	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	144300.0	0.0	0	0.0	0	0	0.0
144300	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	144360.0	0.0	0	0.0	0	0	0.0
144360	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	144420.0	0.0	0	0.0	0	0	0.0
144420	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	144480.0	0.0	0	0.0	0	0	0.0
144480	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	144540.0	0.0	0	0.0	0	0	0.0
144540	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	144600.0	0.0	0	0.0	0	0	0.0
144600	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	144660.0	0.0	0	0.0	0	0	0.0
144660	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	144720.0	0.0	0	0.0	0	0	0.0
144720	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	144780.0	0.0	0	0.0	0	0	0.0
144780	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	144840.0	0.0	0	0.0	0	0	0.0
144840	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	144900.0	0.0	0	0.0	0	0	0.0
144900	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	144960.0	0.0	0	0.0	0	0	0.0
144960	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	145020.0	0.0	0	0.0	0	0	0.0
145020	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	145080.0	0.0	0	0.0	0	0	0.0
145080	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	145140.0	0.0	0	0.0	0	0	0.0
145140	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	145200.0	0.0	0	0.0	0	0	0.0
145200	3000000.0	0.0	0.0	0.0	3000000.0	0.0	0.0	0.0	145260.0	0.0	0	0.0	0	0	0.0
